EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_
3882,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,3,Sales Executive,Married,199730,6,Y,12,8,0,10,2,3,0,2,1,3,2,3,3,0
3883,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Female,3,Healthcare Representative,Divorced,68610,4,Y,12,8,0,8,2,2,2,2,3,4,3,2,3,0
3884,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,49690,1,Y,12,8,0,5,3,5,1,2,4,3,3,3,3,1
3885,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,1,Sales Executive,Married,198450,7,Y,11,8,1,7,3,0,0,0,4,3,2,3,3,0
3886,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Research Director,Married,133200,3,Y,11,8,0,11,2,4,1,2,2,4,NA,3,3,0
3887,48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,Male,1,Healthcare Representative,Married,63470,2,Y,12,8,1,19,3,9,7,7,4,3,3,1,3,1
3888,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Research Scientist,Single,27430,1,Y,19,8,1,1,2,1,0,0,4,2,3,3,3,1
3889,26,No,Non-Travel,Research & Development,18,2,Medical,1,Male,1,Human Resources,Single,108800,1,Y,23,8,1,7,5,7,5,7,4,4,3,3,4,0
3890,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,5,Laboratory Technician,Divorced,23420,5,Y,11,8,2,8,2,4,1,2,1,2,3,3,3,0
3891,34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,2,Research Scientist,Married,176500,1,Y,19,8,1,15,6,15,4,13,2,4,4,1,3,0
3892,60,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Manager,Divorced,40250,3,Y,13,8,1,19,5,1,0,0,3,4,4,2,3,0
3893,33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Manager,Married,97250,1,Y,11,8,0,14,0,14,2,13,2,2,3,3,3,0
3894,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,1,Laboratory Technician,Divorced,119040,1,Y,12,8,1,6,4,6,1,3,3,4,2,3,3,0
3895,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3,0
3896,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3,1
3897,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Male,1,Research Scientist,Married,48340,1,Y,14,8,0,9,1,8,6,7,3,4,3,4,3,0
3898,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,3,Sales Executive,Single,20420,0,Y,16,8,0,6,2,5,1,4,1,4,4,3,3,0
3899,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,2,Sales Executive,Married,22200,1,Y,11,8,0,10,2,10,8,8,4,4,3,1,3,0
3900,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,Sales Executive,Married,10520,1,Y,13,8,0,5,3,5,0,4,3,3,3,3,3,0
3901,41,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,1,Research Scientist,Single,28210,1,Y,17,8,0,10,3,10,8,7,4,3,3,3,3,0
3902,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,192370,9,Y,11,8,1,9,2,5,1,2,4,3,3,3,3,0
3903,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,3,Research Scientist,Single,41070,3,Y,11,8,1,17,2,13,6,7,3,4,2,1,3,0
3904,45,No,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,Manufacturing Director,Married,83960,3,Y,15,8,2,25,3,23,14,4,3,3,2,2,3,0
3905,24,Yes,Travel_Rarely,Sales,6,2,Medical,1,Female,2,Manager,Married,20070,1,Y,12,8,0,1,2,1,0,0,4,3,3,2,3,1
3906,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,Female,2,Sales Executive,Married,196270,7,Y,11,8,2,25,1,23,14,10,3,3,1,3,3,1
3907,26,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Sales Executive,Married,106860,1,Y,14,8,1,3,2,3,0,2,4,3,4,3,3,0
3908,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Research Director,Single,29420,1,Y,22,8,1,21,4,21,8,6,4,2,3,3,4,0
3909,32,No,Travel_Frequently,Sales,1,1,Marketing,1,Male,2,Laboratory Technician,Married,88580,6,Y,16,8,1,10,2,5,1,3,1,3,2,3,3,0
3910,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,1,Sales Executive,Married,167560,1,Y,11,8,2,6,5,5,0,3,2,3,4,3,3,0
3911,41,No,Non-Travel,Sales,2,2,Medical,1,Male,2,Research Scientist,Married,107980,NA,Y,14,8,2,10,5,3,1,2,3,2,3,1,3,0
3912,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2,Y,16,8,1,18,2,1,0,0,2,1,3,3,3,0
3913,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1,Y,15,8,1,6,3,6,1,2,2,1,4,2,3,0
3914,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6,Y,12,8,0,19,3,10,0,9,3,2,3,2,3,0
3915,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2,Y,20,8,1,17,4,7,0,7,4,3,3,3,4,0
3916,30,No,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1,Y,17,8,1,10,3,10,0,8,2,4,2,3,3,0
3917,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7,Y,12,8,1,4,5,1,0,0,3,2,1,3,3,0
3918,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4,Y,20,8,0,13,1,10,0,3,3,4,2,3,4,0
3919,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5,Y,20,8,0,16,3,2,2,2,2,1,3,3,4,1
3920,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6,Y,13,8,2,10,3,0,0,0,1,2,3,3,3,1
3921,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1,Y,14,8,2,3,2,3,1,2,3,2,1,3,3,0
3922,31,No,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2,Y,18,8,1,9,3,5,1,4,4,4,2,3,3,0
3923,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1,Y,11,8,0,9,3,9,5,8,4,4,3,2,3,0
3924,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3,Y,11,8,2,10,0,4,0,2,4,3,1,2,3,0
3925,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1,Y,11,8,1,21,6,21,12,8,2,2,2,2,3,0
3926,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3,0
3927,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0,Y,12,8,1,10,2,9,0,7,4,1,3,3,3,0
3928,24,No,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0,Y,11,8,1,3,5,2,2,1,1,4,3,3,3,0
3929,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6,Y,14,8,0,6,4,4,1,2,3,4,2,3,3,1
3930,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3,0
3931,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4,3,4,2,2,3,0
3932,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2,2,2,3,3,3,1
3933,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2,4,3,4,3,4,0
3934,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7,3,1,3,3,3,0
3935,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2,4,4,3,2,3,0
3936,33,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7,4,2,2,3,3,0
3937,49,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4,4,4,4,3,3,0
3938,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0,1,1,2,1,3,1
3939,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5,3,2,2,3,3,0
3940,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0,1,3,3,3,3,1
3941,29,No,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0,4,1,3,3,3,0
3942,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7,3,3,3,3,3,0
3943,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7,2,2,3,3,3,0
3944,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0,2,4,3,2,3,0
3945,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3,1
3946,42,No,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4,2,2,2,3,3,0
3947,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,1,3,3,4,0
3948,33,No,Non-Travel,Research & Development,14,3,Other,1,Male,1,Research Scientist,Divorced,108200,5,Y,12,8,0,11,2,9,1,7,4,2,2,3,3,0
3949,41,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Sales Representative,Divorced,121690,1,Y,19,8,0,5,2,5,0,4,3,1,3,3,3,0
3950,34,No,Non-Travel,Research & Development,7,4,Medical,1,Female,1,Research Scientist,Divorced,196260,1,Y,21,8,0,15,5,15,0,7,4,3,3,2,4,0
3951,53,No,Non-Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,1,3,2,4,3,0
3952,43,No,Travel_Rarely,Sales,16,2,Marketing,1,Female,1,Laboratory Technician,Single,67820,0,Y,16,8,1,10,2,9,1,8,2,4,3,3,3,0
3953,34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,4,4,3,3,3,0
3954,21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,Male,5,Healthcare Representative,Single,27910,1,Y,14,8,0,1,3,1,1,0,2,2,3,4,3,1
3955,38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Sales Executive,Married,32010,1,Y,11,8,1,5,3,5,0,4,4,3,3,2,3,0
3956,22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,4,Research Scientist,Married,49680,1,Y,14,8,0,1,3,1,0,0,3,1,3,3,3,1
3957,31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Male,5,Sales Executive,Married,131200,1,Y,12,8,2,13,6,12,5,7,1,4,3,2,3,0
3958,51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Manager,Married,40330,2,Y,14,8,0,15,2,2,2,2,1,3,3,3,3,0
3959,37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,2,Sales Executive,Married,32910,1,Y,16,8,3,5,2,5,0,3,2,2,3,2,3,0
3960,46,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,1,Sales Representative,Divorced,42720,7,Y,13,8,0,24,3,2,2,2,3,4,3,4,3,0
3961,36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,4,1,3,2,3,0
3962,44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,Male,1,Research Scientist,Divorced,28440,1,Y,12,8,0,6,2,5,2,3,3,2,2,4,3,1
3963,37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,Male,2,Sales Executive,Divorced,27030,2,Y,14,8,0,19,2,10,4,7,3,2,2,3,3,0
3964,35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Male,2,Research Scientist,Single,19040,1,Y,22,8,1,10,4,10,7,7,3,4,3,3,4,1
3965,33,No,Travel_Rarely,Research & Development,8,5,Medical,1,Male,2,Laboratory Technician,Married,82240,6,Y,19,8,0,14,3,10,7,6,4,1,3,3,3,0
3966,28,No,Travel_Rarely,Sales,9,3,Medical,1,Female,2,Sales Executive,Married,47660,1,Y,12,8,0,5,3,5,0,3,3,4,4,3,3,0
3967,39,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,2,Laboratory Technician,Single,26100,7,Y,12,8,0,9,2,4,2,2,3,3,3,2,3,0
3968,46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,Male,2,Manufacturing Director,Single,57310,8,Y,17,8,0,6,2,2,2,2,2,2,3,3,3,0
3969,40,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Director,Married,25390,4,Y,12,8,1,7,3,4,0,2,3,1,2,3,3,0
3970,42,No,Travel_Rarely,Research & Development,7,4,Other,1,Female,2,Laboratory Technician,Married,57140,5,Y,11,8,0,10,2,0,0,0,2,1,2,3,3,0
3971,35,No,Non-Travel,Sales,10,1,Life Sciences,1,Female,2,Research Director,Divorced,43230,2,Y,18,8,3,15,3,7,1,7,2,4,3,3,3,0
3972,38,No,Non-Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,1,2,3,3,3,0
3973,34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,1,Manufacturing Director,Married,134990,4,Y,23,8,2,11,2,7,0,7,4,1,2,4,4,1
3974,37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,1,Laboratory Technician,Single,137580,1,Y,11,8,1,10,5,10,0,8,4,1,1,3,3,1
3975,39,No,Travel_Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,3,4,3,2,3,0
3976,43,No,Non-Travel,Human Resources,8,5,Medical,1,Female,3,Sales Executive,Single,22580,4,Y,18,8,0,7,2,3,1,2,1,3,2,3,3,0
3977,41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,Research Scientist,Single,35970,3,Y,13,8,1,11,2,3,1,2,2,2,1,1,3,0
3978,41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,Male,3,Laboratory Technician,Divorced,25150,0,Y,18,8,0,23,2,22,13,5,3,3,4,2,3,0
3979,30,No,Travel_Rarely,Sales,26,3,Marketing,1,Female,2,Manager,Single,44200,9,Y,11,8,0,9,3,7,0,2,1,3,3,3,3,0
3980,26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,Female,3,Sales Executive,Married,65780,0,Y,15,8,2,6,3,5,1,4,4,2,3,2,3,1
3981,46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,Male,1,Sales Executive,Married,44220,4,Y,11,8,1,13,2,9,3,7,4,2,4,3,3,1
3982,40,No,Travel_Rarely,Sales,27,2,Medical,1,Female,3,Sales Executive,Divorced,102740,4,Y,18,8,0,12,3,5,0,3,3,4,3,3,3,0
3983,34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Laboratory Technician,Married,53430,1,Y,14,8,0,10,5,10,4,8,2,3,3,2,3,0
3984,58,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,23760,4,Y,12,8,1,37,3,16,14,14,2,2,2,3,3,0
3985,35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,Female,3,Manufacturing Director,Married,53460,0,Y,14,8,0,6,3,5,0,3,2,3,4,2,3,0
3986,47,No,Travel_Rarely,Research & Development,19,5,Medical,1,Female,2,Research Scientist,Divorced,28270,8,Y,14,8,1,28,3,22,14,10,3,2,3,3,3,0
3987,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Manager,Divorced,199430,2,Y,13,8,1,15,3,7,7,7,2,1,3,3,3,0
3988,54,No,Travel_Rarely,Sales,27,4,Medical,1,Male,1,Research Scientist,Married,31310,4,Y,14,8,0,14,3,7,1,7,4,4,2,2,3,0
3989,31,No,Travel_Frequently,Sales,8,4,Other,1,Female,3,Manufacturing Director,Married,25520,2,Y,18,8,0,9,2,3,2,2,1,1,3,3,3,0
3990,28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,Manager,Married,44770,1,Y,15,8,0,3,6,3,1,2,3,1,3,3,3,0
3991,38,No,Travel_Rarely,Research & Development,19,3,Medical,1,Female,2,Manufacturing Director,Married,64740,2,Y,13,8,2,20,3,4,0,3,2,4,2,1,3,0
3992,26,No,Travel_Rarely,Sales,8,3,Marketing,1,Female,1,Healthcare Representative,Single,30330,1,Y,12,8,0,5,2,5,1,2,3,4,3,2,3,0
3993,58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,Female,1,Sales Representative,Married,29360,2,Y,13,8,1,23,3,2,2,2,1,3,3,3,3,0
3994,18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,3,Sales Representative,Single,186060,1,Y,24,8,2,0,4,0,0,0,2,3,1,3,4,0
3995,31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,4,1,3,3,3,1
3996,29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Manager,Divorced,28530,4,Y,14,8,1,4,5,2,2,0,1,1,3,2,3,1
3997,45,No,Non-Travel,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Married,170480,4,Y,15,8,0,10,3,8,5,7,NA,3,4,2,3,0
3998,36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,Female,5,Laboratory Technician,Married,22900,4,Y,11,8,0,15,5,1,0,0,4,2,3,3,3,0
3999,43,No,Travel_Frequently,Sales,8,3,Medical,1,Male,1,Research Director,Married,36000,1,Y,23,8,0,7,2,7,7,7,1,4,3,3,4,0
4000,27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,4,4,2,3,3,0
4001,29,No,Travel_Frequently,Research & Development,6,2,Medical,1,Male,1,Human Resources,Married,41150,1,Y,11,8,0,11,1,11,3,10,4,4,4,3,3,0
4002,32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,Male,4,Sales Executive,Single,43270,8,Y,13,8,0,4,4,0,0,0,4,4,4,3,3,0
4003,42,No,Non-Travel,Research & Development,11,3,Medical,1,Male,1,Manager,Married,178560,3,Y,18,8,0,10,2,6,3,3,3,3,2,3,3,0
4004,47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Female,5,Manager,Single,31960,4,Y,14,8,1,7,3,2,2,0,2,3,3,2,3,0
4005,46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Female,1,Laboratory Technician,Divorced,190810,3,Y,21,8,0,12,2,9,4,7,4,4,2,3,4,0
4006,28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Divorced,89660,1,Y,16,8,1,3,3,3,2,2,3,4,3,2,3,0
4007,29,No,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Manufacturing Director,Divorced,22100,8,Y,11,8,1,11,4,7,1,6,4,3,3,3,3,0
4008,42,No,Travel_Rarely,Sales,2,4,Medical,1,Female,2,Research Director,Single,45390,4,Y,17,8,1,8,5,0,0,0,4,3,3,3,3,0
4009,32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,Male,2,Laboratory Technician,Single,27410,7,Y,11,8,0,7,3,2,2,2,3,2,2,3,3,1
4010,46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,2,Laboratory Technician,Divorced,34910,2,Y,14,8,0,25,0,19,2,8,1,1,3,3,3,0
4011,27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,5,Research Scientist,Married,45410,1,Y,14,8,2,9,4,9,5,8,2,3,3,4,3,0
4012,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Sales Executive,Married,26780,1,Y,25,8,1,1,3,1,0,0,4,2,3,3,4,0
4013,43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,1,3,3,2,3,0
4014,48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Manager,Married,62720,4,Y,14,8,0,29,3,22,12,9,4,2,3,2,3,0
4015,29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,4,4,2,2,3,1
4016,46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,Female,2,Sales Representative,Married,27430,5,Y,25,8,1,14,1,8,0,7,3,2,3,4,4,1
4017,27,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,3,Healthcare Representative,Married,49980,0,Y,20,8,2,8,3,7,7,3,4,1,2,3,4,0
4018,39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,Male,3,Healthcare Representative,Divorced,102520,8,Y,13,8,1,7,3,2,2,2,4,4,3,3,3,0
4019,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Human Resources,Married,27810,8,Y,13,8,1,19,2,5,0,4,2,4,4,3,3,0
4020,28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,Male,2,Laboratory Technician,Married,68520,1,Y,18,8,1,1,2,1,0,0,2,2,3,4,3,0
4021,30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,Female,2,Sales Executive,Single,49500,1,Y,12,8,2,1,3,1,0,0,2,4,2,3,3,1
4022,22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Female,2,Laboratory Technician,Single,35790,1,Y,19,8,3,1,3,1,0,0,4,2,3,3,3,1
4023,36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,1,Sales Executive,Married,131910,1,Y,14,8,1,10,2,10,1,7,2,3,3,2,3,0
4024,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,5,Manager,Divorced,103770,1,Y,14,8,0,10,2,10,0,2,2,3,3,3,3,0
4025,34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,Female,1,Sales Executive,Married,22350,2,Y,14,8,1,9,2,5,1,0,3,4,3,3,3,0
4026,29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,Female,1,Sales Executive,Single,105020,3,Y,12,8,0,11,4,3,1,2,4,1,3,2,3,0
4027,37,No,Travel_Rarely,Research & Development,7,2,Medical,1,Male,1,Manufacturing Director,Married,20110,5,Y,13,8,0,16,4,5,0,4,4,1,3,4,3,0
4028,35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,Male,2,Laboratory Technician,Married,18590,0,Y,25,8,1,4,2,3,0,2,4,2,3,2,4,0
4029,45,No,Travel_Rarely,Research & Development,3,3,Medical,1,Female,2,Sales Executive,Married,37600,0,Y,14,8,1,10,2,9,3,8,2,4,2,2,3,0
4030,36,No,Travel_Frequently,Research & Development,5,3,Medical,1,Female,4,Manufacturing Director,Single,177790,1,Y,17,8,1,10,5,10,0,8,2,4,2,1,3,0
4031,40,No,Travel_Rarely,Research & Development,3,3,Other,1,Male,1,Sales Executive,Divorced,68330,2,Y,13,8,0,22,3,19,11,16,1,NA,3,3,3,0
4032,26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Human Resources,Married,68120,1,Y,13,8,0,1,2,1,1,0,2,3,2,2,3,0
4033,27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,1,3,2,2,4,0
4034,48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,2,Research Director,Divorced,197400,3,Y,14,8,0,24,2,22,4,7,4,4,3,4,3,0
4035,44,No,Travel_Rarely,Sales,1,2,Medical,1,Male,4,Manager,Married,187110,2,Y,12,8,1,10,0,2,2,2,2,1,3,3,3,0
4036,34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,Female,1,Sales Representative,Married,36920,1,Y,12,8,1,5,5,5,3,0,4,1,3,3,3,1
4037,56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,Female,5,Sales Executive,Single,25590,1,Y,21,8,0,5,3,4,1,0,1,4,3,3,4,1
4038,36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,Female,3,Healthcare Representative,Married,25170,2,Y,14,8,0,12,3,4,1,3,3,2,1,3,3,0
4039,41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Sales Executive,Married,66230,5,Y,18,8,0,14,3,5,1,4,3,2,3,3,3,0
4040,42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Married,182650,9,Y,12,8,1,18,4,13,5,7,3,1,4,3,3,0
4041,31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,Female,1,Sales Executive,Divorced,161240,2,Y,23,8,1,8,2,5,1,4,3,4,3,2,4,0
4042,34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Female,3,Laboratory Technician,Married,25850,3,Y,12,8,0,9,5,4,0,1,4,4,2,3,3,0
